Asset Manager,Company,Year,Ticker,Meeting Date,Meeting Type,Security ID,# Management Proposals,Proposal,Bucket,Mgt Rec,Vote,TICKER,NAME,CNTRY_OF_DOMICILE
RBC Global Asset management,Anadarko Petroleum Corporation,2015,APC,12/5/2015,Annual,32511107,3,Advisory Vote to Ratify Named Executive Officers' Compensation,SAY_ON_PAY,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Anadarko Petroleum Corporation,2015,APC,12/5/2015,Annual,32511107,Shareholder proposals,,,,,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Anadarko Petroleum Corporation,2015,APC,12/5/2015,Annual,32511107,4,Adopt Proxy Access Right,PROXY_ACCESS,Against,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Anadarko Petroleum Corporation,2015,APC,12/5/2015,Annual,32511107,5,Report on Plans to Address Stranded Carbon Asset Risks,,Against,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,1,Fix Number of Directors at Six,BOARD_STRUCTURE,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,2.1,Elect Director Ari Sussman,DIRECTOR,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,2.2,Elect Director William Katzin,DIRECTOR,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,2.3,Elect Director Bill Orchow,DIRECTOR,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,2.4,Elect Director David Reading,DIRECTOR,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,2.5,Elect Director Tod Turley,DIRECTOR,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,2.6,Elect Director Eric Finlayson,DIRECTOR,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,3,Approve PricewaterhouseCoopers LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,4,Re-approve Stock Option Plan,,For,Against,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Cordoba Minerals Corp.,2015,CDB,6/30/2015,Annual/Special,21852Q404,5,Approve Advance Notice Policy,,For,Against,CDB CN,CORDOBA MINERALS CORP,CA
RBC Global Asset management,Loncor Resources Inc.,2015,LN,6/25/2015,Annual,54179W101,1.1,Elect Director Maurice J. Colson,DIRECTOR,For,For,LN CN,LONCOR RESOURCES INC,CA
RBC Global Asset management,Loncor Resources Inc.,2015,LN,6/25/2015,Annual,54179W101,1.2,Elect Director Arnold T. Kondrat,DIRECTOR,For,Withhold,LN CN,LONCOR RESOURCES INC,CA
RBC Global Asset management,Loncor Resources Inc.,2015,LN,6/25/2015,Annual,54179W101,1.3,Elect Director Richard J. Lachcik,DIRECTOR,For,Withhold,LN CN,LONCOR RESOURCES INC,CA
RBC Global Asset management,Loncor Resources Inc.,2015,LN,6/25/2015,Annual,54179W101,1.4,Elect Director William R. Wilson,DIRECTOR,For,For,LN CN,LONCOR RESOURCES INC,CA
RBC Global Asset management,Loncor Resources Inc.,2015,LN,6/25/2015,Annual,54179W101,2,Ratify BDO Canada LLP as Auditors,,For,For,LN CN,LONCOR RESOURCES INC,CA
RBC Global Asset management,Loncor Resources Inc.,2015,LN,6/25/2015,Annual,54179W101,3,Authorize Board to Fix Remuneration of Auditors,,For,For,LN CN,LONCOR RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,1,Approve KPMG LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,2.1,Elect Director Patrick F.N. Anderson,DIRECTOR,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,2.2,Elect Director Thomas J. Obradovich,DIRECTOR,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,2.3,Elect Director Sean E.O. Roosen,DIRECTOR,For,Withhold,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,2.4,Elect Director Ronald P. Gagel,DIRECTOR,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,2.5,Elect Director Jonathan Rubenstein,DIRECTOR,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,2.6,Elect Director D. Grenville Thomas,DIRECTOR,For,Withhold,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,2.7,Elect Director Patrick G. Downey,DIRECTOR,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,3,Re-approve Restricted Share Unit Plan,,For,Against,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,4,Approve Share Incentive Plan of Dalradian Gold Limited,,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,5,Amend Advance Notice Policy,,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,6,Amend By-Law 1A,,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Dalradian Resources Inc.,2015,DNA,6/23/2015,Annual/Special,235499100,7,Amend By-Law 1A,,For,For,DNA CN,DALRADIAN RESOURCES INC,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,1,Fix Number of Directors at Seven,BOARD_STRUCTURE,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,2.1,Elect Director Luquman A. Shaheen,DIRECTOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,2.2,Elect Director William J. Boden,DIRECTOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,2.3,Elect Director Christiaan F. Staargaard,DIRECTOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,2.4,Elect Director Christian G. Pilon,DIRECTOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,2.5,Elect Director Lorne A. Torhjelm,DIRECTOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,2.6,Elect Director Richard A. Mundie,DIRECTOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,2.7,Elect Director Anthony Laub,DIRECTOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,3,Approve KPMG LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,4,Re-approve Stock Option Plan,,For,Against,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,Panoro Minerals Ltd.,2015,PML,6/23/2015,Annual,69863Q103,5,Authorize Proxyholder to Vote on Any Amendment to Previous Resolutions and Other Business,,For,Against,PML CN,PANORO MINERALS LTD,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,1,Fix Number of Directors at Eight,BOARD_STRUCTURE,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.1,Elect Director Peter D. Barnes,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.2,Elect Director Richard P. Clark,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.3,Elect Director Richard M. Colterjohn,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.4,Elect Director Jill D. Leversage,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.5,Elect Director Daniel T. MacInnis,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.6,Elect Director George N. Paspalas,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.7,Elect Director Jonathan A. Rubenstein,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,2.8,Elect Director Derek C. White,DIRECTOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,3,Approve Deloitte LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,MAG Silver Corp.,2015,MAG,6/22/2015,Annual/Special,55903Q104,4,Amend Deferred Share Unit Plan,,For,Against,MAG CN,MAG SILVER CORP,CA
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,1,Fix Number of Directors at Seven,BOARD_STRUCTURE,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,2.1,Elect Director Duane Poliquin,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,2.2,Elect Director Morgan Poliquin,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,2.3,Elect Director John (Jack) McCleary,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,2.4,Elect Director Gerald G. Carlson,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,2.5,Elect Director Joseph Montgomery,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,2.6,Elect Director Mark T. Brown,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,2.7,Elect Director William J. Worrall,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,3,Approve Deloitte LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,4,Approve Advance Notice Policy,,For,Against,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Almaden Minerals Ltd.,2015,AMM,6/18/2015,Annual/Special,20283107,5,Approve Reorganization Plan,,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,1,Fix Number of Directors at Six,BOARD_STRUCTURE,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,2.1,Elect Director Colin Steyn,DIRECTOR,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,2.2,Elect Director Peter Breese,DIRECTOR,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,2.3,Elect Director Shawn Wallace,DIRECTOR,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,2.4,Elect Director Gordon J. Fretwell,DIRECTOR,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,2.5,Elect Director Marcel de Groot,DIRECTOR,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,2.6,Elect Director Michael Price,DIRECTOR,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Asanko Gold Inc.,2015,AKG,6/18/2015,Annual,04341Y105,3,Approve KPMG LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,AKG CN,ASANKO GOLD INC,CA
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,1.1,Elect Director David G. Netherway,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,1.2,Elect Director David J. Reading,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,1.3,Elect Director Karin M. Ireton,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,1.4,Elect Director Jean-Guy Martin,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,1.5,Elect Director Loudon F. M. Owen,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,1.6,Elect Director Adrian J. Reynolds,DIRECTOR,For,Withhold,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,2,Approve BDO LLP as Auditors and Authorize Board to Fix Their Remuneration,,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Aureus Mining Inc.,2015,AUE,6/18/2015,Annual,51547107,3,Approve Shareholder Rights Plan,,For,Against,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,1,Fix Number of Directors at Five,BOARD_STRUCTURE,For,For,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,2a,Elect Director William Fisher,DIRECTOR,For,Withhold,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,2b,Elect Director Julio Espaillat,DIRECTOR,For,For,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,2c,Elect Director Patrick Michaels,DIRECTOR,For,For,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,2d,Elect Director Florian Siegfried,DIRECTOR,For,For,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,2e,Elect Director Frank Balint,DIRECTOR,For,For,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,3,Approve Davidson & Company LLP as Auditors and Authorize Board to Fix Their Remuneration,,For,For,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,GoldQuest Mining Corp.,2015,GQC,6/17/2015,Annual,38144C100,4,Re-approve Stock Option Plan,,For,Against,GQC CN,GOLDQUEST MINING CORP,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,1,Fix Number of Directors at Eight,BOARD_STRUCTURE,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.1,Elect Director Renaud Adams,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.2,Elect Director Rodney Cooper,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.3,Elect Director Mark J. Daniel,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.4,Elect Director James Haggarty,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.5,Elect Director Richard J. Hall,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.6,Elect Director Paul Huet,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.7,Elect Director William Matlack,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,2.8,Elect Director Blair Schultz,DIRECTOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Klondex Mines Ltd.,2015,KDX,6/17/2015,Annual,498696103,3,Approve PricewaterhouseCoopers LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,KDX CN,KLONDEX MINES LTD,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,1,Fix Number of Directors at Five,BOARD_STRUCTURE,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,2.1,Elect Director Jonathan Comerford,DIRECTOR,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,2.2,Elect Director Patrick Evans,DIRECTOR,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,2.3,Elect Director Carl Verley,DIRECTOR,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,2.4,Elect Director David Whittle,DIRECTOR,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,2.5,Elect Director Robert Parsons,DIRECTOR,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,3,Approve KPMG LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,4,Re-approve Stock Option Plan,,For,Against,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,Kennady Diamonds Inc.,2015,KDI,6/16/2015,Annual/Special,489165100,5,Approve Creation of a New Control Person,,For,For,KDI CN,KENNADY DIAMONDS INC,CA
RBC Global Asset management,True Gold Mining Inc.,2015,TGM,6/15/2015,Annual/Special,89783T102,1,Fix Number of Directors at Seven,BOARD_STRUCTURE,For,For,TGM CN,TRUE GOLD MINING INC,CA
